##Note: Created by me.

0x00	0x0000	#NULL
0x01	0x0001	#START OF HEADING
0x02	0x0002	#START OF TEXT
0x03	0x0003	#END OF TEXT
0x04	0x0004	#END OF TRANSMISSION
0x05	0x0005	#ENQUIRY
0x06	0x0006	#ACKNOWLEDGE
0x07	0x0007	#BELL
0x08	0x0008	#BACKSPACE
0x09	0x0009	#HORIZONTAL TABULATION
0x0a	0x000a	#LINE FEED
0x0b	0x000b	#VERTICAL TABULATION
0x0c	0x000c	#FORM FEED
0x0d	0x000d	#CARRIAGE RETURN
0x0e	0x000e	#SHIFT OUT
0x0f	0x000f	#SHIFT IN
0x10	0x0010	#DATA LINK ESCAPE
0x11	0x0011	#DEVICE CONTROL ONE
0x12	0x0012	#DEVICE CONTROL TWO
0x13	0x0013	#DEVICE CONTROL THREE
0x14	0x0014	#DEVICE CONTROL FOUR
0x15	0x0015	#NEGATIVE ACKNOWLEDGE
0x16	0x0016	#SYNCHRONOUS IDLE
0x17	0x0017	#END OF TRANSMISSION BLOCK
0x18	0x0018	#CANCEL
0x19	0x0019	#END OF MEDIUM
0x1a	0x001a	#SUBSTITUTE
0x1b	0x001b	#ESCAPE
0x1c	0x001c	#FILE SEPARATOR
0x1d	0x001d	#GROUP SEPARATOR
0x1e	0x001e	#RECORD SEPARATOR
0x1f	0x001f	#UNIT SEPARATOR
0x20	0x0020	#SPACE
0x21	0x23b8	#LEFT VERTICAL BOX LINE
0x22	0x23ba	#HORIZONTAL SCAN LINE-1
0x23	0x23bd	#HORIZONTAL SCAN LINE-9
0x24	0x23bc	#HORIZONTAL SCAN LINE-7
0x25	0x23a1	#LEFT SQUARE BRACKET UPPER CORNER
0x26	0x23a3	#LEFT SQUARE BRACKET LOWER CORNER
0x27	0x23a4	#LEFT SQUARE BRACKET UPPER CORNER
0x28	0x23a6	#RIGHT SQUARE BRACKET LOWER CORNER
0x29	0x23a7	#LEFT CURLY BRACKET UPPER HOOK
0x2a	0x23a8	#LEFT CURLY BRACKET MIDDLE PIECE
0x2b	0x23a9	#LEFT CURLY BRACKET LOWER HOOK
0x2c	0x23ab	#RIGHT CURLY BRACKET UPPER HOOK
0x2d	0x23ac	#RIGHT CURLY BRACKET MIDDLE PIECE
0x2e	0x23ad	#RIGHT CURLY BRACKET LOWER HOOK
0x2f	0x23aa	#CURLY BRACKET EXTENSION
0x30	0x25a1	#WHITE SQUARE
